id,source,source_object_id,name,display_name,enabled,account_type,last_seen,raw_json,updated_at
7932,ENTRA,ef54d665-5fbd-43d6-bbaa-c5112461437b,Dynamics 365 Business Central,Dynamics 365 Business Central,1,Application,,"{""id"": ""ef54d665-5fbd-43d6-bbaa-c5112461437b"", ""appId"": ""996def3d-b36c-4153-8607-a6fd3c01b89f"", ""displayName"": ""Dynamics 365 Business Central"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
7933,ENTRA,ef645684-3393-477c-a677-2ece2bab1974,Icertis Experience for Word,Icertis Experience for Word,1,Application,,"{""id"": ""ef645684-3393-477c-a677-2ece2bab1974"", ""appId"": ""82694405-d8fe-4b1b-a081-569a9f9a05cd"", ""displayName"": ""Icertis Experience for Word"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""PrivateCatalogApp""]}",2026-06-11 19:29:40
7934,ENTRA,ef6a8235-dc5e-4eb3-a298-0418ba25978b,DENEUM-AP02,DENEUM-AP02,1,ManagedIdentity,,"{""id"": ""ef6a8235-dc5e-4eb3-a298-0418ba25978b"", ""appId"": ""5b5364b6-b562-4bac-bcb1-931666a436f6"", ""displayName"": ""DENEUM-AP02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7935,ENTRA,ef6b2b02-12ec-4634-8f20-5f47217c4fd2,DEWUP-FP05,DEWUP-FP05,1,ManagedIdentity,,"{""id"": ""ef6b2b02-12ec-4634-8f20-5f47217c4fd2"", ""appId"": ""a0ff90f0-853b-480e-b847-63d30a463a13"", ""displayName"": ""DEWUP-FP05"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7936,ENTRA,ef6c3b64-7fbb-4bf7-86b4-e663a9d884b9,HNSBHAG-DB06,HNSBHAG-DB06,1,ManagedIdentity,,"{""id"": ""ef6c3b64-7fbb-4bf7-86b4-e663a9d884b9"", ""appId"": ""94d17994-8c8e-4846-bdf2-2454db297bbf"", ""displayName"": ""HNSBHAG-DB06"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7937,ENTRA,ef78cbd9-e394-4d5c-8c2c-2a6fc6a0ec84,PLJEL-AP26,PLJEL-AP26,1,ManagedIdentity,,"{""id"": ""ef78cbd9-e394-4d5c-8c2c-2a6fc6a0ec84"", ""appId"": ""ccd0519f-0288-4f1b-8ec8-990acbea7a67"", ""displayName"": ""PLJEL-AP26"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7938,ENTRA,ef798893-68f9-4646-8f8c-cfd854002afe,AptivHostingProjects-AZ-ConnectedWorkers-288d20ae-58ed-445a-8988-7e87ac43ea57,AptivHostingProjects-AZ-ConnectedWorkers-288d20ae-58ed-445a-8988-7e87ac43ea57,1,Application,,"{""id"": ""ef798893-68f9-4646-8f8c-cfd854002afe"", ""appId"": ""6dd45fc7-bc01-4cf6-9807-4dae0c134c4c"", ""displayName"": ""AptivHostingProjects-AZ-ConnectedWorkers-288d20ae-58ed-445a-8988-7e87ac43ea57"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
7939,ENTRA,ef8c7fc5-934b-4770-a516-9ae3f7700f0a,TRBUR-FP02,TRBUR-FP02,1,ManagedIdentity,,"{""id"": ""ef8c7fc5-934b-4770-a516-9ae3f7700f0a"", ""appId"": ""adda3b8a-7976-4852-a3cd-ebbe227c4068"", ""displayName"": ""TRBUR-FP02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7940,ENTRA,ef93261a-cf64-47ce-bcc6-f05f45b0acb7,Wind River Studio Developer Preq,Wind River Studio Developer Preq,1,Application,,"{""id"": ""ef93261a-cf64-47ce-bcc6-f05f45b0acb7"", ""appId"": ""4775ded5-5810-4855-9cc2-cccc076c7bc2"", ""displayName"": ""Wind River Studio Developer Preq"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7941,ENTRA,ef9ad23c-b74a-4465-a61f-d7ef12500ea4,Power Query Online,Power Query Online,1,Application,,"{""id"": ""ef9ad23c-b74a-4465-a61f-d7ef12500ea4"", ""appId"": ""f3b07414-6bf4-46e6-b63f-56941f3f4128"", ""displayName"": ""Power Query Online"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
7942,ENTRA,ef9c7e7d-f586-45d6-a934-3fcf10f2babb,Universal Print Enabled Printer,Universal Print Enabled Printer,1,Application,,"{""id"": ""ef9c7e7d-f586-45d6-a934-3fcf10f2babb"", ""appId"": ""417ae6eb-aac8-42c8-900c-0e50debba688"", ""displayName"": ""Universal Print Enabled Printer"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
7943,ENTRA,efa359f5-08cf-4b7e-88a0-0c4b6e25a76e,azapprdavd-0,azapprdavd-0,1,ManagedIdentity,,"{""id"": ""efa359f5-08cf-4b7e-88a0-0c4b6e25a76e"", ""appId"": ""f74b0356-8890-4f25-9c6d-f9de60c8d9cc"", ""displayName"": ""azapprdavd-0"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7944,ENTRA,efa5dc71-2385-4dd0-9712-c3d8dd85585b,USDALPWECDB01,USDALPWECDB01,1,ManagedIdentity,,"{""id"": ""efa5dc71-2385-4dd0-9712-c3d8dd85585b"", ""appId"": ""4bbe42c1-2798-496a-bef9-78e52f1a64aa"", ""displayName"": ""USDALPWECDB01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7945,ENTRA,efaa0ab5-8aa2-446e-abb4-9b08293ddef3,CNSUZ-DB01,CNSUZ-DB01,1,ManagedIdentity,,"{""id"": ""efaa0ab5-8aa2-446e-abb4-9b08293ddef3"", ""appId"": ""46554667-00ab-4e75-947a-5c35c6447761"", ""displayName"": ""CNSUZ-DB01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7946,ENTRA,efaaf8be-7ac1-42df-a41e-660bbd2cf50a,Demand Driven Tech - NA,Demand Driven Tech - NA,1,Application,,"{""id"": ""efaaf8be-7ac1-42df-a41e-660bbd2cf50a"", ""appId"": ""7751ed0a-04ab-467a-9b1d-2cd98aeb27ae"", ""displayName"": ""Demand Driven Tech - NA"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7947,ENTRA,efad51aa-606a-4a0f-adf3-c9851365643b,Qlik NPrinting NewsStand,Qlik NPrinting NewsStand,1,Application,,"{""id"": ""efad51aa-606a-4a0f-adf3-c9851365643b"", ""appId"": ""d95f2bd1-c224-4c54-8cb9-8cc7e731d7e5"", ""displayName"": ""Qlik NPrinting NewsStand"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryOnPremApp"", ""8adf8e6e-67b2-4cf2-a259-e3dc5476c621"", ""WindowsAzureActiveDirectoryGalleryApplicationNonPrimaryV1"", ""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7948,ENTRA,efad5384-3f72-48fa-adf0-ce8262ed2c05,TNTNMEB-AV-DC01,TNTNMEB-AV-DC01,1,ManagedIdentity,,"{""id"": ""efad5384-3f72-48fa-adf0-ce8262ed2c05"", ""appId"": ""7d3a78a3-443d-4583-8475-02c68c081753"", ""displayName"": ""TNTNMEB-AV-DC01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7949,ENTRA,efbd4e0c-d92f-42b3-8130-7a1b109d1a7e,MEC-SVTS02,MEC-SVTS02,1,ManagedIdentity,,"{""id"": ""efbd4e0c-d92f-42b3-8130-7a1b109d1a7e"", ""appId"": ""f9f3fd4f-3b71-47a9-b8ac-16f6119eacbc"", ""displayName"": ""MEC-SVTS02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7950,ENTRA,efc69eb7-7d20-4067-86fc-e8181c7918ab,PowerPlatform-a365memcp-Connector,PowerPlatform-a365memcp-Connector,1,Application,,"{""id"": ""efc69eb7-7d20-4067-86fc-e8181c7918ab"", ""appId"": ""f5f46cfd-576b-4dd6-b24e-460c84b3793c"", ""displayName"": ""PowerPlatform-a365memcp-Connector"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""disableLegacyUserImpersonationClient"", ""disableLegacyUserImpersonationResource"", ""GitCreatedApp""]}",2026-06-11 19:29:40
7951,ENTRA,efca6a90-7668-486d-84c0-8f8d153a637b,Qlik Test SAML,Qlik Test SAML,1,Application,,"{""id"": ""efca6a90-7668-486d-84c0-8f8d153a637b"", ""appId"": ""7f22d3bb-1109-47f5-a2ac-9ff4725c37e1"", ""displayName"": ""Qlik Test SAML"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""8adf8e6e-67b2-4cf2-a259-e3dc5476c621"", ""WindowsAzureActiveDirectoryGalleryApplicationNonPrimaryV1"", ""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7952,ENTRA,efcd03cc-064a-4815-ad41-a6818403c726,CS Case Followup and Closure (Microsoft Copilot Studio),CS Case Followup and Closure (Microsoft Copilot Studio),1,Application,,"{""id"": ""efcd03cc-064a-4815-ad41-a6818403c726"", ""appId"": ""fca93de1-e56f-443b-898b-55a2d8d6d444"", ""displayName"": ""CS Case Followup and Closure (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticApp"", ""power-virtual-agents-3e6a2569-6e70-47e6-2f9e-d04bd1af37fb""]}",2026-06-11 19:29:40
7953,ENTRA,efea801f-2b0f-4a51-a3c9-969dfd4f7006,cloudHQ Office365 OneDrive,cloudHQ Office365 OneDrive,1,Application,,"{""id"": ""efea801f-2b0f-4a51-a3c9-969dfd4f7006"", ""appId"": ""fdde1e98-e665-4260-a642-9b51c983f156"", ""displayName"": ""cloudHQ Office365 OneDrive"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7954,ENTRA,efef839b-73ff-4f4f-9dfc-5aec2f1728bd,PanormaCloud03,PanormaCloud03,1,ManagedIdentity,,"{""id"": ""efef839b-73ff-4f4f-9dfc-5aec2f1728bd"", ""appId"": ""0ce0c24b-a6d2-48c6-966c-71a60ecba006"", ""displayName"": ""PanormaCloud03"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7955,ENTRA,eff06d67-7860-4ac9-8c79-dd6502bc3398,Sharepoint to Jenkins Int ,Sharepoint to Jenkins Int ,1,Application,,"{""id"": ""eff06d67-7860-4ac9-8c79-dd6502bc3398"", ""appId"": ""e8984c0a-d815-478d-a717-389c76662085"", ""displayName"": ""Sharepoint to Jenkins Int "", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7956,ENTRA,eff4cc8d-a1eb-4fbc-9b3a-ee6edc5263d1,NLNHSRK-AP134,NLNHSRK-AP134,1,ManagedIdentity,,"{""id"": ""eff4cc8d-a1eb-4fbc-9b3a-ee6edc5263d1"", ""appId"": ""ae1914fa-b29b-480e-96d1-e19fb1c8a481"", ""displayName"": ""NLNHSRK-AP134"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7957,ENTRA,effcbdac-1033-4e46-83d4-287055fbfaf4,SFDC SPS Production,SFDC SPS Production,1,Application,,"{""id"": ""effcbdac-1033-4e46-83d4-287055fbfaf4"", ""appId"": ""d2cc41d0-3adc-412f-8d17-8b5efdea23f3"", ""displayName"": ""SFDC SPS Production"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""8adf8e6e-67b2-4cf2-a259-e3dc5476c621"", ""WindowsAzureActiveDirectoryGalleryApplicationNonPrimaryV1"", ""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7958,ENTRA,f00829bf-70d2-44d1-8806-000936760968,My Profile,My Profile,1,Application,,"{""id"": ""f00829bf-70d2-44d1-8806-000936760968"", ""appId"": ""8c59ead7-d703-4a27-9e55-c96a0054c8d2"", ""displayName"": ""My Profile"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
7959,ENTRA,f008629f-688d-4a48-9c45-8ab05e99e183,azeuwpavdde-8,azeuwpavdde-8,1,ManagedIdentity,,"{""id"": ""f008629f-688d-4a48-9c45-8ab05e99e183"", ""appId"": ""999df816-a947-4393-9e1d-97e63ce3132a"", ""displayName"": ""azeuwpavdde-8"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7960,ENTRA,f0099969-43b3-431b-a4e5-5c2a188c82ed,Skype Teams Firehose,Skype Teams Firehose,1,Application,,"{""id"": ""f0099969-43b3-431b-a4e5-5c2a188c82ed"", ""appId"": ""cdccd920-384b-4a25-897d-75161a4b74c1"", ""displayName"": ""Skype Teams Firehose"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
7961,ENTRA,f00f7156-15d8-4a37-a19e-ab614ebd15c8,AZNAEP-GTDB02,AZNAEP-GTDB02,1,ManagedIdentity,,"{""id"": ""f00f7156-15d8-4a37-a19e-ab614ebd15c8"", ""appId"": ""cbe92297-6fc0-483f-8036-a11ec6c09900"", ""displayName"": ""AZNAEP-GTDB02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7962,ENTRA,f01632be-b3d4-469d-bb70-31d59288d5b4,ServiceNow-Dev,ServiceNow-Dev,1,Application,,"{""id"": ""f01632be-b3d4-469d-bb70-31d59288d5b4"", ""appId"": ""46c6fca5-c04f-40f6-b808-cac2a8ec3d19"", ""displayName"": ""ServiceNow-Dev"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7963,ENTRA,f01b74ab-db5a-44f5-bb1c-2ae82a8129ce,Weve,Weve,1,Application,,"{""id"": ""f01b74ab-db5a-44f5-bb1c-2ae82a8129ce"", ""appId"": ""71a7c376-13e6-4100-968e-92ce98c5d3d2"", ""displayName"": ""Weve"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
7964,ENTRA,f028a4f0-1da7-4a2e-8584-96a9173fa122,Hybrid File Sync Service for Test,Hybrid File Sync Service for Test,1,Application,,"{""id"": ""f028a4f0-1da7-4a2e-8584-96a9173fa122"", ""appId"": ""1fcdfafe-959b-4b32-afff-84f850974e84"", ""displayName"": ""Hybrid File Sync Service for Test"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
7965,ENTRA,f02e0c04-d008-411d-ad74-681d43183a72,AZNAWQ-WDAP01,AZNAWQ-WDAP01,1,ManagedIdentity,,"{""id"": ""f02e0c04-d008-411d-ad74-681d43183a72"", ""appId"": ""a8cee565-1d30-4313-9b0a-3239c6c26f95"", ""displayName"": ""AZNAWQ-WDAP01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7966,ENTRA,f032eca1-2a62-4f8e-b45c-f36916986f39,x.ai,x.ai,1,Application,,"{""id"": ""f032eca1-2a62-4f8e-b45c-f36916986f39"", ""appId"": ""d6cc402e-853c-436e-ad77-645af47a6f54"", ""displayName"": ""x.ai"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""NoLiveSdkSupport"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7967,ENTRA,f0379c12-f4e8-4bf3-80d9-32dca6e8f2e9,msal-angular2,msal-angular2,1,Application,,"{""id"": ""f0379c12-f4e8-4bf3-80d9-32dca6e8f2e9"", ""appId"": ""6226576d-37e9-49eb-b201-ec1eeb0029b6"", ""displayName"": ""msal-angular2"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""supportsConvergence:true"", ""availableToOtherTenants:true"", ""accessTokenVersion:1"", ""appModelVersion:2"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7968,ENTRA,f03adab8-2e15-4477-bbff-b5a4fa5a477a,BatteryInsights,BatteryInsights,1,Application,,"{""id"": ""f03adab8-2e15-4477-bbff-b5a4fa5a477a"", ""appId"": ""73d12965-07aa-44ed-ad78-12ec07c06a1f"", ""displayName"": ""BatteryInsights"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7969,ENTRA,f044af88-1563-4567-bfdb-693004dbaef0,CS Case Followup and Closure (Microsoft Copilot Studio),CS Case Followup and Closure (Microsoft Copilot Studio),1,Application,,"{""id"": ""f044af88-1563-4567-bfdb-693004dbaef0"", ""appId"": ""7245e55f-549f-41d0-b98b-fa6839797ff7"", ""displayName"": ""CS Case Followup and Closure (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticApp"", ""power-virtual-agents-5d6f9104-5c22-c217-1a45-3d1727ef65e8""]}",2026-06-11 19:29:40
7970,ENTRA,f049cc1b-20a2-4515-9f58-64af3905f43b,FreeBusy.io,FreeBusy.io,1,Application,,"{""id"": ""f049cc1b-20a2-4515-9f58-64af3905f43b"", ""appId"": ""1e43e411-e358-4ff1-ab66-a4683d0dc130"", ""displayName"": ""FreeBusy.io"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7971,ENTRA,f0514e86-d593-4c4f-b690-e362e3037e05,MXCHJRZ-FP12,MXCHJRZ-FP12,1,ManagedIdentity,,"{""id"": ""f0514e86-d593-4c4f-b690-e362e3037e05"", ""appId"": ""6822b469-df94-479b-8325-9a824e4e12e6"", ""displayName"": ""MXCHJRZ-FP12"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7972,ENTRA,f05fdf18-48d6-47fd-84a0-49ef2632dc28,SAP LeanIX-Prod,SAP LeanIX-Prod,1,Application,,"{""id"": ""f05fdf18-48d6-47fd-84a0-49ef2632dc28"", ""appId"": ""05343384-0977-4689-ab40-202c89b27121"", ""displayName"": ""SAP LeanIX-Prod"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7973,ENTRA,f06a3a04-d598-411b-b62d-be7409dbd671,Customer Service Copilot Bot (Power Virtual Agents),Customer Service Copilot Bot (Power Virtual Agents),1,Application,,"{""id"": ""f06a3a04-d598-411b-b62d-be7409dbd671"", ""appId"": ""cb78f991-e832-4042-b0be-08aad2f33b5c"", ""displayName"": ""Customer Service Copilot Bot (Power Virtual Agents)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticApp"", ""power-virtual-agents-6c112a62-93ad-4884-a1a2-b7dd9d74e30c""]}",2026-06-11 19:29:40
7974,ENTRA,f06c05ac-6149-483e-8f04-b026857562e4,ScholarVox Management,ScholarVox Management,1,Application,,"{""id"": ""f06c05ac-6149-483e-8f04-b026857562e4"", ""appId"": ""ef59d738-1958-4b64-bbd8-9c75044ec52d"", ""displayName"": ""ScholarVox Management"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7975,ENTRA,f06c9926-4ff8-4aa2-a325-48606cd4a0af,Envoy - Teams - Graph permissions,Envoy - Teams - Graph permissions,1,Application,,"{""id"": ""f06c9926-4ff8-4aa2-a325-48606cd4a0af"", ""appId"": ""dbeee8fc-7453-496d-94f0-d9338e8b7a46"", ""displayName"": ""Envoy - Teams - Graph permissions"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7976,ENTRA,f073dd6b-b5de-4efe-8b9e-ee31f7c441c7,Quality Engineering Platform (QEP),Quality Engineering Platform (QEP),1,Application,,"{""id"": ""f073dd6b-b5de-4efe-8b9e-ee31f7c441c7"", ""appId"": ""6b6903ee-67df-45a8-bcd9-dac649a6f846"", ""displayName"": ""Quality Engineering Platform (QEP)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7977,ENTRA,f08d930c-1a24-49b7-bfea-9e9c80185a0a,MATAN-VSA01,MATAN-VSA01,1,ManagedIdentity,,"{""id"": ""f08d930c-1a24-49b7-bfea-9e9c80185a0a"", ""appId"": ""3d9a085c-988e-4161-bcf1-da6cb5cd8403"", ""displayName"": ""MATAN-VSA01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7978,ENTRA,f094e9f8-b1ad-4e5f-aa0d-48f4a272e503,MXCHMEO-AP02,MXCHMEO-AP02,1,ManagedIdentity,,"{""id"": ""f094e9f8-b1ad-4e5f-aa0d-48f4a272e503"", ""appId"": ""62c8fead-22e2-4c94-8f94-e74e90253ed3"", ""displayName"": ""MXCHMEO-AP02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7979,ENTRA,f098f69d-003d-4b27-b5b5-fd65bc9c0e84,PLZEMELK-AP01,PLZEMELK-AP01,1,ManagedIdentity,,"{""id"": ""f098f69d-003d-4b27-b5b5-fd65bc9c0e84"", ""appId"": ""1b23aa92-16e9-47b5-aaae-9bb24698c6ba"", ""displayName"": ""PLZEMELK-AP01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7980,ENTRA,f0a00025-e766-40a9-8663-b6e97ea0e48b,MXCOAHSLT-FP05N,MXCOAHSLT-FP05N,1,ManagedIdentity,,"{""id"": ""f0a00025-e766-40a9-8663-b6e97ea0e48b"", ""appId"": ""e2639f2d-23ff-4e91-82dd-70a0660ae5d1"", ""displayName"": ""MXCOAHSLT-FP05N"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7981,ENTRA,f0a324e3-0220-43ae-b221-afdab85facac,Lever,Lever,1,Application,,"{""id"": ""f0a324e3-0220-43ae-b221-afdab85facac"", ""appId"": ""8e5d5464-aa9d-49b6-b5e4-6cd12060da36"", ""displayName"": ""Lever"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7982,ENTRA,f0b48e08-a375-4de6-8c22-d9069672ab42,USFLMIA-AP95CLO,USFLMIA-AP95CLO,1,ManagedIdentity,,"{""id"": ""f0b48e08-a375-4de6-8c22-d9069672ab42"", ""appId"": ""289deabe-32d6-45af-b8ff-184c3eca8163"", ""displayName"": ""USFLMIA-AP95CLO"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7983,ENTRA,f0b4ffd8-0c1a-4f8a-9ef9-81f66d3f1920,AZNAEP-RPA01,AZNAEP-RPA01,1,ManagedIdentity,,"{""id"": ""f0b4ffd8-0c1a-4f8a-9ef9-81f66d3f1920"", ""appId"": ""2420592c-e13c-4906-8ce3-a3aa4e0bf4b9"", ""displayName"": ""AZNAEP-RPA01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7984,ENTRA,f0b63a2b-98e4-47ad-8ad7-593b569b0901,Quality Evaluation Agent (Microsoft Copilot Studio),Quality Evaluation Agent (Microsoft Copilot Studio),1,Application,,"{""id"": ""f0b63a2b-98e4-47ad-8ad7-593b569b0901"", ""appId"": ""0ba1c2c8-2bf0-41ee-9be8-54a7fcb0d2cb"", ""displayName"": ""Quality Evaluation Agent (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AgenticApp"", ""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticInstance"", ""power-virtual-agents-378f3840-7f88-697e-1c27-e1f47ca5185b""]}",2026-06-11 19:29:40
7985,ENTRA,f0b8ce3a-c4f0-4abb-add3-16302a6ffbdb,KRASA-FP01,KRASA-FP01,1,ManagedIdentity,,"{""id"": ""f0b8ce3a-c4f0-4abb-add3-16302a6ffbdb"", ""appId"": ""de2ccc80-df8f-4ae7-8475-a9ed49803bd6"", ""displayName"": ""KRASA-FP01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
7986,ENTRA,f0bc7c66-7c7c-40ef-b093-69f1c4dad782,EDW Catalog,EDW Catalog,1,Application,,"{""id"": ""f0bc7c66-7c7c-40ef-b093-69f1c4dad782"", ""appId"": ""2e612692-61a4-42f7-a4c4-abed3ffa945e"", ""displayName"": ""EDW Catalog"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
7987,ENTRA,f0c6802f-3198-468d-8115-acad7dfd0a44,Kaizala Sync Service,Kaizala Sync Service,1,Application,,"{""id"": ""f0c6802f-3198-468d-8115-acad7dfd0a44"", ""appId"": ""d82073ec-4d7c-4851-9c5d-5d97a911d71d"", ""displayName"": ""Kaizala Sync Service"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
7988,ENTRA,f0d88497-9994-427f-90de-dcbc348622fb,SR2-02,SR2-02,1,ManagedIdentity,,"{""id"": ""f0d88497-9994-427f-90de-dcbc348622fb"", ""appId"": ""a10d8c76-790b-4c3a-89c0-9f4cbfa0dafd"", ""displayName"": ""SR2-02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
